rows,alloc_time_ns,put_time_ns,run_time_ns,run_time_2_ns,get_output_time_ns,total_time_ns
100,4182,52261,53558,47173,38548,195722
100,4365,37764,48396,48724,36527,175776
100,6856,36486,49932,47798,37994,179066
100,4317,35878,54424,53033,37887,185539
100,4293,41914,49470,55598,43978,195253
100,4293,37184,52583,46675,38729,179464
100,4341,36535,47945,50677,38622,178120
100,4574,34092,47913,50139,37296,174014
100,4242,36765,51686,53509,35720,181922
100,6685,34818,47376,47341,36642,172862
100,4337,39791,50006,50158,38740,183032
100,4311,39803,47229,51149,37519,180011
100,6781,37384,49226,49283,37554,180228
100,4156,37822,46643,50102,39213,177936
100,4430,35776,50533,47870,35752,174361
100,4516,39025,47463,47680,36166,174850
100,4339,36763,47841,47474,39830,176247
100,4278,35751,46204,46873,35947,169053
100,4308,35301,50355,55251,36777,181992
100,4423,38533,46653,49373,44693,183675
100,4340,36749,50144,71476,39909,202618
100,4359,54959,50043,48552,36152,194065
100,4360,41108,48335,45680,40790,180273
100,4351,35825,47828,46866,36542,171412
100,4239,36608,48611,47377,37132,173967
100,4278,38333,48521,46933,40279,178344
100,4320,38267,48256,46284,48611,185738
100,4287,36125,70415,48458,39642,198927
100,4200,35966,46695,47654,36789,171304
100,4336,35871,50380,47527,35427,173541
100,4238,39757,47971,48437,36953,177356
100,4189,38129,49736,50042,41101,183197
100,4493,37304,51906,50280,35743,179726
100,4184,35563,48228,48368,37372,173715
100,4316,41321,49870,50929,36587,183023
100,4357,38247,47744,52391,35763,178502
100,4426,36087,48818,50402,45463,185196
100,4420,37087,51758,49756,38144,181165
100,4406,36830,53384,47742,35948,178310
100,4415,35215,49913,46566,37232,173341
100,4313,40603,49031,50752,40742,185441
100,4520,40668,51275,47120,39128,182711
100,4271,43470,81362,58455,38031,225589
100,4499,37215,58290,49781,38741,188526
100,4392,38235,49848,48417,43291,184183
100,4370,37195,53508,49763,37675,182511
100,4350,40676,49511,49338,53609,197484
100,4392,36531,69901,52596,36944,200364
100,4358,37630,46872,51623,36402,176885
100,4373,35846,50380,48558,39738,178895
100,4266,41141,49480,52734,37224,184845
100,4224,38701,54196,68919,57026,223066
100,6885,41226,49669,50581,43821,192182
100,4458,39257,48078,59645,40615,192053
100,8986,36104,53656,52119,43989,194854
100,4294,36513,52728,50292,39997,183824
100,4385,36384,54670,49060,38141,182640
100,4330,38052,54616,52681,38126,187805
100,4360,37285,51836,50121,38614,182216
100,4244,36120,53264,48374,39110,181112
100,4351,35316,47727,51578,37451,176423
100,4289,42356,50336,54140,38124,189245
100,4376,40413,63819,48392,37852,194852
100,4385,36647,49307,49550,37503,177392
100,6612,36005,47219,50968,38874,179678
100,4339,38010,47334,47728,36006,173417
100,4242,36105,47897,48852,40658,177754
100,4329,39363,49793,49214,37104,179803
100,4236,39243,64843,72708,36783,217813
100,4218,35761,50785,48261,34474,173499
100,4298,41845,50821,47463,37545,181972
100,4421,39713,48280,49846,36268,178528
100,4281,36244,50297,51097,35798,177717
100,4404,35671,50466,51047,38121,179709
100,4314,35400,47720,45962,37027,170423
100,4308,35927,50442,46643,36440,173760
100,4398,38672,48991,49451,38436,179948
100,4338,35714,49220,51169,38445,178886
100,4315,36356,49566,48692,38413,177342
100,4423,41211,49775,50413,38936,184758
100,4200,37974,48489,52874,36475,180012
100,4380,36593,47293,47351,36141,171758
100,4316,40777,47197,51866,39365,183521
100,4407,35413,47941,81647,42778,212186
100,4413,35777,46799,48041,35581,170611
100,4314,35607,51090,48420,35404,174835
100,4161,39570,51593,54900,37646,187870
100,4314,36692,46741,47019,39241,174007
100,4431,38138,56357,48791,48525,196242
100,4289,35750,47148,47679,36225,171091
100,4450,35721,50549,49875,36253,176848
100,4466,46164,49182,48020,42425,190257
100,4468,35995,46471,47389,38312,172635
100,4450,36849,50007,51189,36639,179134
100,4253,42406,50440,48903,41021,187023
100,4569,40047,47947,50508,42492,185563
100,4261,39056,49035,48036,35710,176098
100,4246,37481,48331,48896,37864,176818
100,4269,38765,46940,49443,39254,178671
100,4483,36053,49387,50594,38172,178689
100,4160,34776,53187,52306,37379,181808
100,4276,39897,46641,48793,37811,177418
100,4267,35989,46436,53482,43825,183999
100,4313,34971,48613,50627,37891,176415
100,4284,47749,48906,53272,37927,192138
100,4351,38912,51945,49601,40193,185002
100,4272,37121,46658,47785,35161,170997
100,4458,38310,52754,48470,37339,181331
100,4240,37761,50381,48106,35648,176136
100,6667,38537,46404,56662,38340,186610
100,4285,39457,70433,73993,38796,226964
100,4296,38185,48790,46921,36553,174745
100,4163,38314,46574,48144,36699,173894
100,6845,34735,49431,52197,36149,179357
100,4268,37953,51560,48538,40683,183002
100,4209,45443,45785,52614,35792,183843
100,6920,36311,49023,49550,36234,178038
100,4245,35413,48404,46793,35841,170696
100,4395,35878,47889,46852,36997,172011
100,4436,38463,52882,54606,43938,194325
100,4226,36643,49194,51701,36305,178069
100,4567,40291,48077,47489,37009,177433
100,4190,37719,49169,48301,37372,176751
100,4281,36506,49684,50148,37049,177668
100,4210,36312,50003,48046,35408,173979
100,4444,36478,49131,78500,47270,215823
100,6662,36376,51001,50154,38437,182630
100,4404,36605,61954,50867,37516,191346
100,4228,39498,48558,49314,41725,183323
100,4379,40265,50442,49931,42963,187980
100,6716,62002,48155,63018,42314,222205
100,4390,37756,48252,54656,38634,183688
100,4398,39796,47761,51924,38386,182265
100,4197,37587,49778,51089,35956,178607
100,4315,37955,50001,49372,38619,180262
100,4290,39419,54106,51464,40248,189527
100,4296,41142,49786,49303,42715,187242
100,4335,39112,50538,49254,37955,181194
100,4585,36625,52187,47598,37345,178340
100,4698,36105,48915,49702,37594,177014
100,4433,35191,47127,49547,36014,172312
100,4297,34960,48131,55715,35935,179038
100,4283,36082,51461,48201,37380,177407
100,4440,38786,48283,46440,36432,174381
100,6931,35496,47866,51398,36222,177913
100,4266,38540,45027,57890,39907,185630
100,4339,37111,60859,47369,38842,188520
100,4228,37647,48452,47181,39340,176848
100,4182,34492,49396,48205,35721,171996
100,4280,35089,49332,46894,37653,173248
100,4433,38776,46550,46890,39770,176419
100,4516,38640,52210,53592,46928,195886
100,4134,39496,50898,56365,42133,193026
100,4411,37228,53017,46522,39799,180977
100,4361,36229,47047,47981,36588,172206
100,4394,35611,53521,48283,37696,179505
100,4285,37098,48123,46531,35295,171332
100,6691,37152,48456,47320,38416,178035
100,4429,33945,46821,48049,38841,172085
100,4482,33769,46527,47676,34979,167433
100,4603,35703,46123,47019,36243,169691
100,4390,35154,49465,46692,39597,175298
100,4383,37216,50246,46764,41025,179634
100,4342,37991,49841,57906,38024,188104
100,4205,37695,49964,51476,38376,181716
100,4348,37459,51864,47584,36360,177615
100,4352,39776,70052,50264,36516,200960
100,4393,39388,49853,76316,50230,220180
100,4220,41719,51608,47928,43389,188864
100,4177,36727,46277,48146,39292,174619
100,4379,36880,51752,49457,37716,180184
100,4305,35885,49186,45883,39168,174427
100,4311,43038,56416,57468,42781,204014
100,4391,37519,49004,48391,37245,176550
100,4301,35192,47906,49360,35884,172643
100,4288,35119,48439,53889,37977,179712
100,4336,37366,48517,49255,37006,176480
100,4325,44147,48424,53757,38450,189103
100,4333,39249,51984,52618,38092,186276
100,4281,39802,52166,50445,40180,186874
100,4289,37562,53738,49737,36521,181847
100,4479,34098,46870,47558,35743,168748
100,4321,34533,46558,47660,36459,169531
100,4532,37610,49230,48579,39361,179312
100,4183,35382,51808,51395,38145,180913
100,4289,36166,47696,49294,41216,178661
100,4353,38897,48603,49842,40677,182372
100,4218,38355,56686,53718,35588,188565
100,4365,48950,83797,58056,40021,235189
100,4268,36615,48954,54604,39173,183614
100,4401,38521,50867,47280,37318,178387
100,4435,38978,51570,49420,40833,185236
100,4619,37220,49931,50903,44150,186823
100,4361,38172,52415,51080,38652,184680
100,4305,48219,52755,49268,38835,193382
100,4352,36336,51793,50022,38466,180969
100,4331,37062,49351,47568,36510,174822
100,4413,35390,49321,50774,40732,180630
100,4453,37739,48557,49588,43579,183916
100,6659,37006,56593,49336,35802,185396
100,4414,36691,48126,54735,52862,196828
100,4222,37957,46021,52815,36361,177376
100,4142,39224,50585,49355,36470,179776
100,6814,36209,50894,47205,36730,177852
100,4388,40289,50259,54202,41389,190527
100,4504,39249,48811,50124,39116,181804
100,4242,37589,47111,49349,38257,176548
100,4426,36581,53825,47705,36169,178706
100,4311,34781,48176,50609,38958,176835
100,4340,76386,46835,46252,38096,211909
100,4148,34686,49143,51040,36407,175424
100,4560,36255,61275,47312,37564,186966
100,4393,39692,49784,48037,38536,180442
100,4230,34012,49181,67006,36402,190831
100,4446,50189,52416,46026,36531,189608
100,4388,39352,47093,45991,36347,173171
100,4383,34602,47974,47876,39219,174054
100,4237,40120,47364,51665,39780,183166
100,4350,37196,47533,49488,36999,175566
100,4337,36119,47187,48954,38350,174947
100,4322,38735,50771,49735,40071,183634
100,4295,36001,50126,46939,41135,178496
100,6555,37374,47572,46105,34440,172046
100,4629,37861,47231,46547,36992,173260
100,6595,35812,48473,49299,37666,177845
100,4425,40921,46334,50675,36612,178967
100,4382,35360,47676,48251,35150,170819
100,4406,38089,47252,47136,40447,177330
100,4361,38470,47917,54147,50170,195065
100,4308,35964,48064,53365,35060,176761
100,6677,53991,47518,48326,36700,193212
100,4489,38428,48815,52568,37022,181322
100,4281,38064,46867,50501,36635,176348
100,4365,36239,48833,48357,38060,175854
100,4293,39941,50070,51661,37608,183573
100,4351,37317,51487,49256,58928,201339
100,4224,35800,61503,48243,38664,188434
100,4343,42013,47335,47417,37277,178385
100,4369,35240,47919,46149,41419,175096
100,4398,36285,53880,53827,37663,186053
100,4251,43144,48250,52246,42638,190529
100,4356,37554,53792,51221,35679,182602
100,4431,37066,47747,47722,38854,175820
100,4425,39134,47380,48217,44102,183258
100,4295,36738,47692,52678,37902,179305
100,4453,36710,56180,46370,34831,178544
100,4417,37765,50485,49333,39554,181554
100,4337,36996,49830,51154,37974,180291
100,4356,38436,50038,46803,36726,176359
100,4271,36176,49435,51667,37159,178708
100,4346,44111,51835,49160,43002,192454
100,4334,58692,58358,50247,37894,209525
100,4297,39624,51317,52862,37003,185103
100,4257,37546,48898,51609,39023,181333
100,4416,34988,51699,50557,37526,179186
100,4414,39465,55149,70519,40169,209716
100,4279,37101,52723,49590,41934,185627
100,4225,34643,52983,51134,39927,182912
100,4351,40889,48357,49854,39325,182776
100,4636,38497,52307,48333,37304,181077
100,4502,34843,48568,54627,42368,184908
100,4356,38767,49599,58145,35189,186056
100,4348,36863,52943,49685,41429,185268
100,4344,40986,49748,48827,37382,181287
100,4297,33962,47482,48887,37542,172170
100,4324,38791,50692,51204,38321,183332
100,4362,35238,53327,50149,37443,180519
100,4545,36848,50607,48326,37004,177330
100,4382,36500,49065,46901,34617,171465
100,6639,36638,48177,50905,36303,178662
100,4391,36601,50017,51264,38012,180285
100,4356,52219,49722,57899,37097,201293
100,4450,35496,50349,50018,37223,177536
100,4358,41422,49244,50588,36083,181695
100,4290,36905,48770,48382,36516,174863
100,4252,35322,48076,47965,36564,172179
100,4157,36393,51529,50453,40118,182650
100,4529,36752,58416,56641,39569,195907
100,4309,46113,46980,48233,37636,183271
100,4606,35784,47499,50251,37771,175911
100,4361,36486,49650,52684,35892,179073
100,4313,33945,47354,47739,37637,170988
100,4305,35088,49944,54916,37402,181655
100,4248,34952,52386,46738,55302,193626
100,4225,38938,49476,48460,37829,178928
100,4257,35291,47010,50142,35151,171851
100,4206,35168,50757,47990,37917,176038
100,4573,39923,47387,51056,36995,179934
100,4288,44290,47602,53066,37285,186531
100,4401,37088,50319,47464,36417,175689
100,4345,35065,48226,49354,38788,175778
100,4407,43232,48356,46485,41576,184056
100,4360,34946,47780,48106,39246,174438
100,4357,56350,53219,49240,38648,201814
100,4274,37134,51048,48721,36152,177329
100,4359,36089,49685,47490,47208,184831
100,4266,38197,55849,48150,38770,185232
100,4485,38195,48615,73870,39889,205054
100,4243,43925,92237,67217,36345,243967
100,6893,37954,50330,50960,39241,185378
100,4514,40752,48735,50379,41948,186328
100,4396,37701,50751,54234,37195,184277
100,4476,36008,51629,53678,38338,184129
100,4387,37428,50850,46975,37136,176776
100,4465,37176,51545,49217,35665,178068
100,4399,36173,49235,48695,34856,173358
100,4364,36733,47337,48908,36387,173729
100,4252,38236,48732,47905,37201,176326
100,6830,36977,48211,50453,42036,184507
100,4336,35555,48351,47391,36565,172198
100,4374,35874,48216,47603,37382,173449
100,4317,36149,50147,46989,37172,174774
100,4348,35154,46972,46047,42969,175490
100,6573,37136,70706,55237,36531,206183
100,6653,35682,49042,52237,38280,181894
100,4378,36196,51030,49746,36076,177426
100,4138,34434,49044,49306,37362,174284
100,4180,39534,47842,49291,41379,182226
100,4403,37515,47328,48497,36960,174703
100,6657,53351,53623,65503,40708,219842
100,4238,37804,50745,49223,38928,180938
100,4358,35583,50754,50987,37553,179235
100,4378,39738,48703,51505,39346,183670
100,4239,38114,51496,54742,39293,187884
100,4285,37566,53995,51579,44380,191805
100,4267,35566,48871,49219,38376,176299
100,4323,36339,50255,47854,39260,178031
100,4442,36099,50728,47341,41706,180316
100,6618,36415,49637,52933,36266,181869
100,4360,35158,51328,46924,36391,174161
100,4373,40850,53261,47269,35894,181647
100,6726,38042,48072,55737,37340,185917
100,4404,36693,50492,60480,35915,187984
100,4279,41122,47311,48780,42022,183514
100,4184,58397,56334,48057,37327,204299
100,4470,33951,48040,56187,36918,179566
100,4370,35514,47425,47339,35976,170624
100,4190,36753,52090,50147,38905,182085
100,4235,36116,48848,53036,43789,186024
100,4494,46908,48160,51549,35457,186568
100,4258,36063,53641,49562,37840,181364
100,4258,39531,50381,49825,36716,180711
100,4271,38473,50157,48668,37373,178942
100,4295,37644,49013,56011,39667,186630
100,4061,37210,48147,48698,41022,179138
100,4209,40219,48201,59062,38689,190380
100,4352,38185,52987,49557,37626,182707
100,4325,36587,51144,46273,36085,174414
100,4406,34838,47697,46167,35560,168668
100,4399,34205,46233,50699,34833,170369
100,4241,36662,48944,46784,34880,171511
100,4442,35315,52720,49703,39395,181575
100,4460,34554,48447,47004,39742,174207
100,4458,39369,49374,47607,35852,176660
100,4485,34971,50930,47069,39864,177319
100,4361,34618,80940,50964,35864,206747
100,4294,39350,46483,49259,39262,178648
100,4418,35196,59410,46931,34844,180799
100,4331,36231,47244,45861,36261,169928
100,4390,34753,47622,46607,36547,169919
100,4204,38171,46486,46557,34673,170091
100,4443,45303,70687,50946,35133,206512
100,4239,35590,50805,47537,38074,176245
100,4270,38003,49527,46685,38553,177038
100,4330,35491,47560,47827,35766,170974
100,4410,35813,48931,48562,35926,173642
100,4395,36000,50219,47257,37460,175331
100,4340,39360,46643,46830,37590,174763
100,4278,36385,46292,49122,38552,174629
100,4271,35265,48852,47710,38516,174614
100,4224,34219,50252,46889,40384,175968
100,4218,37158,46568,47324,36148,171416
100,4286,37496,46358,47215,35019,170374
100,4489,35330,47322,47083,35332,169556
100,4315,38212,48623,45878,36603,173631
100,4357,34042,46105,51944,35171,171619
100,4408,34177,50897,53379,46753,189614
100,4386,57320,56042,47538,35795,201081
100,4507,36639,46585,49220,40905,177856
100,4312,36841,47830,49461,36468,174912
100,4389,37408,47398,55133,37948,182276
100,4340,34707,47566,48144,46265,181022
100,4179,43940,53163,50341,34857,186480
100,4355,33456,46722,47945,37359,169837
100,4180,33421,47410,49914,38696,173621
100,4326,34423,47612,46651,35916,168928
100,4453,34130,47449,47146,36052,169230
100,4316,34864,48526,48859,40368,176933
100,4261,34483,47868,46923,36379,169914
100,4290,35167,47087,51332,41111,178987
100,4307,37650,53204,53210,37818,186189
100,4268,38341,51580,50378,38526,183093
100,4207,34493,54030,49048,39175,180953
100,4368,37742,54649,47315,38432,182506
100,4441,34413,49890,53750,38240,180734
100,4179,36607,48254,48009,36447,173496
100,4279,39090,50455,50423,37589,181836
100,4403,36728,49626,74704,40137,205598
100,4401,56865,46474,48334,38331,194405
100,4385,35534,48846,48629,38903,176297
100,4273,36400,50152,48839,36602,176266
100,4503,35309,53282,49320,35703,178117
100,4547,34102,46650,47069,40148,172516
100,4306,36520,49419,52982,38999,182226
100,4381,35886,60387,49219,40065,189938
100,4227,35254,48546,47591,35397,171015
100,7001,40566,46286,47889,35239,176981
100,4363,37284,45773,49033,37954,174407
100,4364,36787,46592,46310,41240,175293
100,4334,36877,50244,49456,40839,181750
100,4253,38188,49313,47567,36466,175787
100,6695,33840,49691,47006,38023,175255
100,4293,35264,52993,47970,38354,178874
100,4361,36970,53520,52572,35511,182934
100,6810,36711,49068,46888,37903,177380
100,4370,37805,47972,47678,36442,174267
100,4192,36424,45924,46576,36922,170038
100,4359,35726,52983,50472,40122,183662
100,4252,36624,49069,45926,37096,172967
100,4283,35357,72382,55156,37004,204182
100,4263,34564,48263,46550,38464,172104
100,4436,36644,46422,45794,35566,168862
100,4378,34475,48835,46911,34869,169468
100,4347,33849,50161,49867,37791,176015
100,4275,38371,67638,64563,37540,212387
100,4579,36315,46736,45852,36839,170321
100,4284,39020,49480,48320,35746,176850
100,4481,34761,49057,50010,35356,173665
100,4284,35097,48581,46622,36727,171311
100,4251,37471,47956,60028,34844,184550
100,4301,36683,52848,47764,36207,177803
100,4638,44844,47729,49783,36262,183256
100,6634,35612,48481,46853,36415,173995
100,4374,33458,54366,47807,37606,177611
100,4266,34153,47030,50315,36371,172135
100,4365,35386,46674,48794,38372,173591
100,4308,34645,48468,50304,37093,174818
100,4248,33941,46739,46660,38854,170442
100,4395,36149,46923,46440,37711,171618
100,4396,35623,48700,47580,38553,174852
100,4404,33747,53175,76492,36727,204545
100,4286,35482,46772,46792,34159,167491
100,4290,35973,50884,51292,36225,178664
100,4404,36659,48535,48382,37921,175901
100,4380,35864,49496,48969,35545,174254
100,4392,34624,50950,52165,35597,177728
100,4395,34636,49858,79495,46899,215283
100,4270,35063,47205,46979,36926,170443
100,4288,34704,46807,46387,41649,173835
100,4366,35061,48116,48112,35752,171407
100,7545,34790,47401,47004,37037,173777
100,4437,35845,48205,50991,36476,175954
100,4442,37163,46915,45891,35397,169808
100,6656,37778,48249,46423,40351,179457
100,4285,35726,58456,48835,35997,183299
100,4336,39097,50535,50962,43088,188018
100,4190,37510,57433,62027,41250,202410
100,4375,37216,50330,55078,38828,185827
100,4242,41824,47911,61144,51675,206796
100,4385,37439,51454,50115,40533,183926
100,4244,39266,48928,53043,38241,183722
100,4460,38919,53965,56390,75936,229670
100,4313,46261,51313,51659,38489,192035
100,4743,38122,48071,51461,38613,181010
100,4301,34874,49583,48859,36384,174001
100,4513,38118,47817,47365,44838,182651
100,4276,35674,75039,56419,48154,219562
100,4568,45725,49907,52578,41183,193961
100,4202,38579,49637,52138,38524,183080
100,4413,37928,49022,49154,38540,179057
100,4298,38591,50008,49287,39382,181566
100,4278,43768,49715,51082,37383,186226
100,4227,37920,49428,51363,37949,180887
100,4315,35820,50017,46872,36319,173343
100,4236,38703,48325,49817,38850,179931
100,4360,40871,53462,50528,38272,187493
100,4187,36068,51904,46311,34847,173317
100,4271,39223,48380,47853,35080,174807
100,4261,39910,46998,48332,38077,177578
100,4355,34631,52076,47776,36433,175271
100,4292,35492,49764,46117,35652,171317
100,4286,35151,45967,47200,45462,178066
100,4369,44251,45601,60840,34913,189974
100,4453,37584,47046,47391,35442,171916
100,4373,35221,49074,47215,34858,170741
100,4432,35666,46630,45672,37037,169437
100,4367,33904,48573,51601,38471,176916
100,4269,35252,51493,56270,35636,182920
100,4415,36297,48469,48578,36238,173997
100,4388,41932,48850,48753,41648,185571
100,4335,42441,47392,47415,36046,177629
100,4364,37212,49216,52292,47014,190098
100,4224,38601,50091,53354,37307,183577
100,4412,35998,50205,53896,36775,181286
100,6556,37486,52030,48574,35691,180337
100,4364,36370,49686,47885,35191,173496
100,4297,36159,49261,46558,39343,175618
100,4438,38059,50496,57287,38893,189173
100,4306,40590,47292,49175,39471,180834
100,4258,40000,50286,55417,40413,190374
100,4331,36712,50976,48115,39868,180002
100,4378,39352,54267,52404,36790,187191
100,4289,38429,51139,50922,36534,181313
100,4240,35383,56498,49377,54000,199498
100,4313,43829,49859,49980,38853,186834
100,4368,37981,49993,47172,35678,175192
100,6597,35925,48437,49059,38224,178242
100,4386,37389,49436,48058,45639,184908
100,4256,39421,49539,52638,38998,184852
100,4370,42109,46728,53434,37330,183971
100,4368,37239,47534,50807,38182,178130
100,4310,40185,50157,48574,38553,181779
100,4206,36672,48608,48339,40708,178533
100,4272,37738,51228,49134,36250,178622
100,4166,43566,51257,50327,39578,188894
100,4316,38494,49582,46920,36862,176174
100,4303,38956,49534,51766,36245,180804
100,4496,38683,48521,47758,36792,176250
100,4346,37067,48060,47851,37509,174833
100,4399,37055,49003,55243,42679,188379
100,4290,36755,49720,50620,37375,178760
100,4341,38759,50346,49232,39096,181774
100,4356,39465,50461,51964,42819,189065
100,4306,36067,50244,55025,38342,183984
100,4631,49726,55175,65187,43833,218552
100,4238,37204,49478,54810,39271,185001
100,4362,37401,52381,49658,38943,182745
100,4456,35458,47697,53453,36132,177196
100,4551,35996,51804,50795,34287,177433
100,4462,43273,46429,49165,34681,178010
100,6473,38917,58731,49331,50810,204262
100,4425,39890,49778,53486,37449,185028
100,4315,35865,50516,49614,38101,178411
100,4384,38197,51379,49978,40255,184193
100,4499,39264,46159,47721,35989,173632
100,4321,37932,48078,48591,36966,175888
100,4293,41156,51415,48962,36973,182799
100,4234,35939,47182,48811,35206,171372
100,4298,45977,47122,45899,37109,180405
100,4508,38618,54616,52250,47804,197796
100,4258,36820,48043,48298,36741,174160
100,4227,38334,47356,49700,39812,179429
100,4367,35759,48423,49055,35656,173260
100,4290,35620,46516,50124,36577,173127
100,4385,35896,46447,51196,36569,174493
100,4433,38137,50013,50585,60781,203949
100,4357,39449,48834,50002,35341,177983
100,6664,35391,53812,46890,39775,182532
100,4391,37765,49297,48281,35994,175728
100,4322,36418,47525,48278,36683,173226
100,4243,35614,62736,57123,36084,195800
100,4246,48045,46825,46953,38952,185021
100,4489,38265,46302,51328,35627,176011
100,6508,35224,48392,47075,36185,173384
100,4217,39389,48878,46975,38766,178225
100,4385,36265,51253,48641,36798,177342
100,4267,36181,49458,46657,37525,174088
100,4558,35703,111015,51813,40943,244032
100,4345,36623,47879,47753,36148,172748
100,4230,35724,48710,47640,36919,173223
100,4271,35239,46449,46830,35323,168112
100,4530,38729,47969,48797,37349,177374
100,4453,37680,57417,49772,37203,186525
100,4156,36406,47409,48407,39141,175519
100,4125,37406,50712,48212,35303,175758
100,4295,35877,56204,52726,39302,188404
100,4348,38338,51836,83457,39523,217502
100,4381,36396,48803,48588,35327,173495
100,8023,40855,48463,54390,37719,189450
100,4238,36292,53836,49037,37062,180465
100,4398,36716,48612,49106,37256,176088
100,6679,37709,47477,51656,38250,181771
100,4268,37177,50106,67990,37279,196820
100,4320,40034,47112,48500,39085,179051
100,4403,39866,46562,48641,37708,177180
100,4159,35498,48967,48814,40294,177732
100,4367,38035,48497,48400,38339,177638
100,4236,34552,50511,50430,36489,176218
100,4280,36696,47559,48116,38056,174707
100,4311,36402,46062,49887,34542,171204
100,4308,35042,48903,47891,36661,172805
100,4268,34115,51747,48689,43262,182081
100,4332,36893,47554,47151,38372,174302
100,4225,34065,50699,48718,37120,174827
100,4278,37891,48875,48928,37880,177852
100,4461,34797,47745,48594,37235,172832
100,4295,41364,48824,50301,36856,181640
100,4234,36769,48308,54780,73388,217479
100,4281,44984,57604,49539,41597,198005
100,4391,36588,51462,51495,39000,182936
100,4469,38740,53864,57551,35870,190494
100,4262,37196,53891,49828,38957,184134
100,4316,44019,59662,54582,48298,210877
100,4357,36450,48603,50521,40272,180203
100,4233,35009,47747,49442,37225,173656
100,4477,36666,48359,54271,37699,181472
100,4167,37797,48525,51130,40048,181667
100,4252,39678,47764,49610,36592,177896
100,4505,42235,52974,50982,40131,190827
100,4422,41084,51641,49814,45707,192668
100,4323,40182,49700,47736,39120,181061
100,4367,36336,48570,48992,36515,174780
100,4254,34907,46582,49868,37918,173529
100,4324,34678,48507,47788,36780,172077
100,4281,38172,48404,57457,40405,188719
100,4350,36156,47612,49244,35505,172867
100,4269,34280,47569,46898,36628,169644
100,4411,39518,48976,49066,50365,192336
100,4408,39613,60608,47616,36028,188273
100,4335,35217,46926,49214,35374,171066
100,4377,36329,51541,47578,37096,176921
100,4151,38844,48757,46720,39276,177748
100,4424,47360,47373,51776,34662,185595
100,4297,34615,47352,47049,35963,169276
100,4306,41800,54874,72797,37669,211446
100,4244,34789,47210,45309,38836,170388
100,4325,37008,50139,49236,35498,176206
100,4355,36681,43570,46465,37347,168418
100,4280,36573,48139,50672,36373,176037
100,4179,38615,51463,47527,39828,181612
100,4358,36900,51211,48414,34762,175645
100,4404,35752,49905,49064,35585,174710
100,4329,37534,52043,51591,37940,183437
100,4282,39010,47017,46729,46494,183532
100,4335,37165,46586,47738,41721,177545
100,4426,39174,52109,47694,36627,180030
100,4267,36544,48386,49234,37843,176274
100,4489,37998,58218,49585,39352,189642
100,4470,50452,52226,49476,36672,193296
100,4322,37210,76604,69303,40607,228046
100,4215,36641,50381,48401,37526,177164
100,4233,36745,52142,48891,40754,182765
100,4358,36446,49450,50185,39358,179797
100,4368,36444,53362,47288,38286,179748
100,4202,36803,49351,77172,39512,207040
100,4324,37854,57081,50613,36854,186726
100,4397,39205,49128,47690,34950,175370
100,6578,35656,48309,49311,40830,180684
100,4331,38616,50648,50262,37124,180981
100,4510,36604,49813,49848,34992,175767
100,4298,35932,49470,46537,39256,175493
100,4177,39916,50529,50535,39023,184180
100,4304,36390,48512,50197,35268,174671
100,4353,34741,47131,46907,35970,169102
100,4431,39671,51226,49083,35435,179846
100,6663,36108,47545,47347,35249,172912
100,4400,37550,48789,46336,39389,176464
100,4257,37069,47484,50134,37845,176789
100,4390,34915,50497,45922,45017,180741
100,4238,34705,46974,45709,37476,169102
100,4382,47423,84346,51012,36308,223471
100,4186,35894,49645,47877,36356,173958
100,4301,39762,51729,51840,40354,187986
100,4411,39808,50820,52576,39661,187276
100,4286,40625,49984,48614,52891,196400
100,4263,36788,53424,51184,49103,194762
100,6597,50354,52468,49842,37641,196902
100,4455,39531,50699,50077,40103,184865
100,4300,36681,48142,49070,36186,174379
100,4381,37886,48243,50692,36948,178150
100,4228,44646,48703,48717,39444,185738
100,4316,39621,46610,47460,38674,176681
100,4300,37273,46636,50681,37275,176165
100,4238,35420,48249,48535,36181,172623
100,4199,35352,47957,51278,38297,177083
100,4495,37352,55377,55335,41231,193790
100,4426,34687,48908,46405,40277,174703
100,4506,40201,46794,48286,39176,178963
100,4217,36162,48465,47874,36364,173082
100,4285,37146,50548,48261,41494,181734
100,4356,36434,48263,50250,39359,178662
100,4551,33953,83637,50438,36984,209563
100,4259,36964,46048,51103,38113,176487
100,4416,36268,50281,48072,36661,175698
100,6748,36497,47276,51212,36147,177880
100,4594,34438,47976,49084,37958,174050
100,4452,65019,51102,53122,35516,209211
100,4217,34708,49014,47095,37281,172315
100,4460,38374,50023,51844,36261,180962
100,4354,34766,47196,48102,35673,170091
100,4203,35638,49023,48126,37242,174232
100,4413,36633,51388,51993,39086,183513
100,4265,36865,52055,49097,47106,189388
100,4236,36380,51457,47929,36359,176361
100,4216,38652,53893,47261,37582,181604
100,4367,36670,48106,46201,39018,174362
100,4294,34085,47973,46705,37669,170726
100,4290,36710,52787,46224,36612,176623
100,4252,36078,49140,48079,34631,172180
100,4288,34898,46387,47116,35134,167823
100,4193,34758,47521,48703,35958,171133
100,4448,39471,55959,52545,35000,187423
100,4412,48007,78236,48278,37555,216488
100,4279,36942,48794,47315,38367,175697
100,4216,39394,48018,46621,38491,176740
100,4235,43876,48284,47968,35510,179873
100,4184,39489,49032,52872,36031,181608
